idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
conf/vldb/HristidisGP03,B2rShDD99xwJ,2030,17048,2030_17048
conf/vldb/GalanisWJD03,JvthmGX_uoQJ,2031,18399,2031_18399
conf/vldb/Jermaine03,393ZqH9szo0J,2032,41568,2032_41568
conf/vldb/TorloneA03,v6kudD3ItEoJ,2033,29648,2033_29648
conf/vldb/WeberSNSS03,wjrZrNrZl4kJ,2034,2067,2034_2067
conf/vldb/FernandezSCMS03,sn_R4N1q2SwJ,2035,10236,2035_10236
conf/vldb/BalminHKPSW03,8xRHvInl0_0J,2037,62110,2037_62110
conf/vldb/ArionBCDMP03,CzpCERFYBikJ,2038,31171,2038_31171
conf/vldb/AbiteboulBBCCDMMP03,fANcvlGA8WAJ,2039,42832,2039_42832
conf/vldb/MengLLA03,_dOpWA3QWOEJ,2040,18598,2040_18598
conf/vldb/BergerBSW03,kADCX48-o5IJ,2041,6899,2041_6899
conf/vldb/Brodie03,deEJ1JsF8RwJ,2042,13308,2042_13308
conf/vldb/Cluet03,faRBjw1op8YJ,2043,10687,2043_10687
conf/vldb/KerstenWFKBC03,Ub6YwssjyiYJ,2044,55416,2044_55416
conf/vldb/Kuhn03,MyW5sLwDtogJ,2045,51484,2045_51484
conf/vldb/Schoning03,4NM5WR1WtPcJ,2046,55307,2046_55307
conf/vldb/Leymann03,url:http://www.vldb.org/conf/2003/papers/S32P01.pdf,2047,7054,2047_7054
conf/vldb/Cabrera03,url:http://wwwdb.informatik.uni-rostock.de/vldb2003/papers/S31P01.pdf,2048,5521,2048_5521
conf/vldb/CliftonFHKLS03,FF4u5cqjanQJ,2049,31289,2049_31289
conf/vldb/DeckerK03,es2kSNccUGMJ,2050,40384,2050_40384
conf/vldb/NathDKGKS03,pF6EW_yKYyYJ,2051,25304,2051_25304
conf/vldb/Baumann03,pJ2UEKVG_hoJ,2052,47502,2052_47502
conf/vldb/SattlerGS03,7y1DNkciIFQJ,2053,11247,2053_11247
conf/vldb/BouganimNPW03,5oXuo8dJ6qAJ,2054,2504,2054_2504
conf/vldb/WangSG03,T1TgIax4zVcJ,2055,17151,2055_17151
conf/vldb/LakshmananPZ03,zbzO-4fuIwUJ,2056,54223,2056_54223
conf/vldb/WangZL03,tbuNzuDUSFYJ,2057,61066,2057_61066
conf/vldb/WitkowskiBBFGSS03,Oti_CoAPH9IJ,2058,39275,2058_39275
conf/vldb/SizovGT03,UbQPXbPLMCAJ,2059,31210,2059_31210
conf/vldb/LiPHCAAT03,eSC19V7zgtsJ,2060,33880,2060_33880
conf/vldb/NieKH03,0RaBCPWwApQJ,2061,38647,2061_38647
conf/vldb/PetrovicBJ03,nIuz3dc8yHMJ,2062,42301,2062_42301
conf/vldb/NicklasGS03,zApMW7wX5-AJ,2063,17927,2063_17927
conf/vldb/AbiteboulABBNM03,TD1X4Bo-eYsJ,2064,21845,2064_21845
conf/vldb/Mattos03,HeE1NxaX5t8J,2065,41155,2065_41155
conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,hRToevpkaa0J,2066,24948,2066_24948
conf/vldb/Ioannidis03,jELnwotIy9kJ,2067,53392,2067_53392
conf/vldb/Shenker03,5yETsE57mzgJ,2068,34294,2068_34294
conf/vldb/CohenMKS03,gRoNHWLN1WMJ,2069,52435,2069_52435
conf/vldb/RaghavanG03,ma-ZRYj0pXIJ,2070,58238,2070_58238
conf/vldb/YangLH03,hUMTG7HNlyAJ,2071,13854,2071_13854
conf/vldb/ShahDR03,Zlk6Tn-sPxwJ,2072,49564,2072_49564
conf/vldb/Amer-YahiaFSX03,fcB_7jx0pOMJ,2073,34370,2073_34370
conf/vldb/ChenDZ03,cCpHMzAXRnsJ,2074,14355,2074_14355
conf/vldb/DeutschT03,qkJ_IyVmLfUJ,2075,59848,2075_59848
conf/vldb/MarianS03,JVvFcEnXBmkJ,2076,61262,2076_61262
conf/vldb/HalversonBKKRTVWND03,oR7DmJ9JJDYJ,2077,50833,2077_50833
conf/vldb/ChenJLP03,BGcx_nZKM4wJ,2078,8694,2078_8694
conf/vldb/Koch03,rhxIrsQkm5AJ,2079,537,2079_537
conf/vldb/DiaoF03,Crt1JZ1eEj0J,2080,5372,2080_5372
conf/vldb/AggarwalHWY03,szlqyCesMpgJ,2081,25380,2081_25380
conf/vldb/TengCY03,wJjaZnzD6pAJ,2082,37196,2082_37196
conf/vldb/KumaranH03,wW6dUVL80RYJ,2083,50311,2083_50311
conf/vldb/YuPM03,ZEEZqsnVCyYJ,2084,49413,2084_49413
conf/vldb/LongS03,zU4MULiFRrYJ,2085,12345,2085_12345
conf/vldb/KochBG03,xCbXlJHLR48J,2086,587,2086_587
conf/vldb/FlescaFM03,LXjSnbxB7EsJ,2087,29595,2087_29595
conf/vldb/Ramanan03,QCJEyGp-iZcJ,2088,44951,2088_44951
conf/vldb/ZhouR03,MvbChqWgFawJ,2089,62476,2089_62476
conf/vldb/LabrinidisR03,0GMNedjfVV0J,2090,59361,2090_59361
conf/vldb/ChenL03,WaSgR87oMpcJ,2091,40981,2091_40981
conf/vldb/LimWV03,aPJnWocHLUwJ,2092,35980,2092_35980
conf/vldb/ZhouS03,NlDvk5J0WwEJ,2093,13120,2093_13120
conf/vldb/ShiSZ03, ,2094,7679,2094_7679
conf/vldb/HinneburgLH03,xC2efRb-WrQJ,2095,53634,2095_53634
conf/vldb/HankinsP03,NsxXW_CvQpkJ,2096,50205,2096_50205
conf/vldb/TatbulCZCS03,TAsynkdIAfwJ,2097,40789,2097_40789
conf/vldb/HammadFAE03,vfCFumS9QtkJ,2098,47429,2098_47429
conf/vldb/ViglasNB03,GGX9LS25OhwJ,2099,20219,2099_20219
conf/vldb/JiangWL03,s3bawcAka-EJ,2100,30360,2100_30360
conf/vldb/HeMYW03,cBe5X4EKjIEJ,2101,16503,2101_16503
conf/vldb/LernerS03,KtkbM7ohXrEJ,2102,4637,2102_4637
conf/vldb/TianD03,l7glyH7ltuQJ,2103,712,2103_712
conf/vldb/HuebschHLLSS03,7y9SomIIAG0J,2104,50195,2104_50195
conf/vldb/VelegrakisMP03,gP3ld61I__kJ,2105,14198,2105_14198
conf/vldb/LuoNEW03,8n1UIzMm4VMJ,2106,7249,2106_7249
conf/vldb/PapadimitriouBF03,pAvCmcv_-lMJ,2107,51305,2107_51305
conf/vldb/MadhavanH03,ujCYoqKS6BcJ,2108,55359,2108_55359
conf/vldb/GaoS03,BEpwgIQR6r4J,2109,15406,2109_15406
conf/vldb/TsoisS03,_2oz5poi5asJ,2110,21931,2110_21931
conf/vldb/LeeHJT03,BSE2se70OMYJ,2111,27262,2111_27262
conf/vldb/QianZXP03,Chp-3UwMgTQJ,2112,27520,2112_27520
conf/vldb/GolabO03,6K9FhI2pFEgJ,2114,30407,2114_30407
conf/vldb/CormodeKMS03,0ZQnv8tOzBwJ,2115,633,2115_633
conf/vldb/XinHLW03,v0rD-1nzJmYJ,2116,26785,2116_26785
conf/vldb/KornMZ03,hBoL6DaFUMYJ,2117,36166,2117_36166
conf/vldb/LubbersGJ03,T3nGiiT3tbsJ,2118,63232,2118_63232
conf/vldb/IwerksSS03,4B_LhCns0WoJ,2119,20368,2119_20368
conf/vldb/GrustKT03,25xRkmL_4BsJ,2120,36210,2120_36210
conf/vldb/DaynesC02,Ug0Yk0QhILMJ,2122,16700,2122_16700
conf/vldb/KarayannidisTSPMRFEB02,9KiPVAodKnYJ,2123,12873,2123_12873
conf/vldb/KangC02,gndV1O-oEkMJ,2124,15358,2124_15358
conf/vldb/NiermanJ02,1NZsxf_zwF4J,2125,14360,2125_14360
conf/vldb/HristidisP02,rZJLf9oQ_hEJ,2126,19062,2126_19062
conf/vldb/RizviH02,3ku_XOqYuawJ,2127,55093,2127_55093
conf/vldb/SenkulKT02,g7HDbO4GCN4J,2128,3138,2128_3138
conf/vldb/PalpanasSCP02,nlh2WXZT3VIJ,2129,63484,2129_63484
conf/vldb/KornMS02,mClzTQppJE4J,2130,60603,2130_60603
conf/vldb/ChanFFGR02,ZFI7XBuonJAJ,2131,6647,2131_6647
conf/vldb/BenediktCFRZZ02,7xe6Gp9fIEEJ,2132,16884,2132_16884
conf/vldb/RohmBSS02,YMcmy4FOXi8J,2133,27497,2133_27497
conf/vldb/LakshmananPH02,_hNiD_QLDdAJ,2135,47744,2135_47744
conf/vldb/LeeWMS02,c-MP8R47zVIJ,2136,56520,2136_56520
conf/vldb/ZellerK02,UIWreKZndVQJ,2137,33787,2137_33787
conf/vldb/GotoK02,2Pc6rKYB8ykJ,2139,42136,2139_42136
conf/vldb/Selinger02,76u3c8hIWqoJ,2140,31199,2140_31199
conf/vldb/Fox02,eybUiurX77sJ,2141,23942,2141_23942
conf/vldb/SeifertS02,1VEHUogTMZMJ,2142,11493,2142_11493
conf/vldb/SayalCDS02,0acvmJtaI8QJ,2143,28423,2143_28423
conf/vldb/LohmanL02,jC-TppzLPuEJ,2144,32673,2144_32673
conf/vldb/SchmidtWKCMB02,CvGGYMrKR2sJ,2145,2410,2145_2410
conf/vldb/DagevilleZ02,x9bmOZxOlE8J,2146,61595,2146_61595
conf/vldb/KiesslingK02,OuVZjeR64pMJ,2147,23897,2147_23897
conf/vldb/PanRAMOHAMV02,F9Fe5NfpK6MJ,2148,10172,2148_10172
conf/vldb/AlexandrovABBBCDFHJKKKLLMMMPNPPRRSSW02, ,2150,49669,2150_49669
conf/vldb/IlyasAE02,nQsk3GveFP0J,2151,63118,2151_63118
conf/vldb/Mohan02a,ulDehVmIgfAJ,2152,46301,2152_46301
conf/vldb/KeidlSSK02,dTval1yE6p8J,2153,53311,2153_53311
conf/vldb/ShengBDM02,6GxdJ4jZUokJ,2154,52665,2154_52665
conf/vldb/AggarwalY02,W9wJnFy0TDAJ,2155,42492,2155_42492
conf/vldb/ShegalovWBL02,CzVyfZe-kj0J,2156,31420,2156_31420
conf/vldb/Sripada02,UXm0EWCXxpIJ,2160,41281,2160_41281
conf/vldb/MahnkeMS02,VhxIKKG8oWYJ,2161,53477,2161_53477
conf/vldb/AdityaBCHNS02,2vzhAz4Yll4J,2162,30930,2162_30930
conf/vldb/CiliaHB02,_aEC8CgKod0J,2163,31082,2163_31082
conf/vldb/SantiniG02,J3cfnmFB4lsJ,2164,33965,2164_33965
conf/vldb/LamKR02,GdvZvvRTXIAJ,2165,42122,2165_42122
conf/vldb/HeymannTKWRMF02,EAZ5Gz22bIUJ,2166,45783,2166_45783
conf/vldb/AgrawalSX02,a1CLM5GoVtYJ,2167,25403,2167_25403
conf/vldb/HsuLOMTX02,Px35BrWc6_EJ,2168,24763,2168_24763
conf/vldb/Mohan01,tAO-l_SkmSwJ,2169,15841,2169_15841
conf/vldb/GarofalakisG01,SHDQQrfJ3BMJ,2170,45283,2170_45283
conf/vldb/SarawagiBKM02,G9DGYRD0cnMJ,2172,25321,2172_25321
conf/vldb/BohannonFHRRS02,zYfyg0fCzEsJ,2175,14975,2175_14975
conf/vldb/AbiteboulBMMW02,mm3mXWb8QS0J,2176,49618,2176_49618
conf/vldb/RaghavanG01,LcX8Pm2ABJsJ,2177,57213,2177_57213
conf/vldb/StanoiRAA01,SBpUQ0L7KUgJ,2178,28057,2178_28057
conf/vldb/AmirKN01,dEwdHTZZYWYJ,2179,20626,2179_20626
conf/vldb/ChirkovaHS01,NdmocXlpq9QJ,2180,46686,2180_46686
conf/vldb/MadhavanBR01,wRHapJxb_-QJ,2181,37059,2181_37059
conf/vldb/Wadler01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672033,2182,23665,2182_23665
conf/vldb/DayalHL01,0XYRlW9tvw8J,2183,59947,2183_59947
conf/vldb/CherniackFZ01,49EWG8vzsXUJ,2184,35561,2184_35561
conf/vldb/KoudasS03,F0VufxHFRP8J,2185,59997,2185_59997
conf/vldb/JagatheesanMPW03,InqySB8bkKkJ,2186,20641,2186_20641
conf/vldb/CeriM03,hFPNVe44A04J,2187,11236,2187_11236
conf/vldb/ShashaB02,3HUnvGuXtZEJ,2188,32568,2188_32568
conf/vldb/GottlobKP02,lmLjPf_m6jwJ,2189,6995,2189_6995
conf/vldb/CormodeDIM02,LU7BfMnARgYJ,2190,98,2190_98
conf/vldb/RamamurthyDS02,uem5wXLoU0wJ,2191,5077,2191_5077
conf/vldb/ChakrabartiRS02,idfox84uNHUJ,2192,9071,2192_9071
conf/vldb/GarofalakisG02,4SQX_rEq8AkJ,2194,38781,2194_38781
conf/vldb/Mohan02,YJlUtEk7zwkJ,2195,27845,2195_27845
conf/vldb/Chakrabarti02,TIaLdcTLnh4J,2197,4233,2197_4233
conf/vldb/ImielinskiB02,IQ_MbfJGh0kJ,2199,37160,2199_37160
conf/vldb/WeikumMHZ02,W_b-Eo5VaOgJ,2200,35159,2200_35159
conf/vldb/AshwinGG02,YiJojduGXXkJ,2201,46854,2201_46854
conf/vldb/CosleyLP02,BTalXWt3faUJ,2202,38342,2202_38342
conf/vldb/ConradGJM02,gIm89AXuE4oJ,2203,22237,2203_22237
conf/vldb/OzsoyogluAAOUO02,Pb3y_NGGwjwJ,2204,58523,2204_58523
conf/vldb/Moerkotte02,jiGdThcReckJ,2205,25029,2205_25029
conf/vldb/ParkMC02,WFmae47kgN4J,2206,54969,2206_54969
conf/vldb/BouganimP02,PhERWOcOkOgJ,2207,38024,2207_38024
conf/vldb/BohannonGKNS02,9BuBq-Tj0TUJ,2208,40332,2208_40332
conf/vldb/AgrawalK02,4weou-KgkM8J,2209,28169,2209_28169
conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ,2210,45766,2210_45766
conf/vldb/GhoshPSH02,2dlOojuSNeIJ,2211,14437,2211_14437
conf/vldb/HulgeriS02,xGcM9AuhrBMJ,2212,53503,2212_53503
conf/vldb/ChandrasekaranF02,nqosSM46lCkJ,2213,18891,2213_18891
conf/vldb/ManegoldBK02,KB9ZbekVNzoJ,2214,22520,2214_22520
conf/vldb/LudascherMP02,cxnuI54po5EJ,2215,1553,2215_1553
conf/vldb/CarneyCCCLSSTZ02,1J26mBTxdS0J,2216,41966,2216_41966
conf/vldb/ChanGR02,7rn7AHVs1YUJ,2217,28817,2217_28817
conf/vldb/KossmannRR02,iGlztgiSTe4J,2218,36854,2218_36854
conf/vldb/KaushikBNS02,dL5oJVHK10kJ,2219,14344,2219_14344
conf/vldb/ChienVZTZ02,uUmeAkW_FFUJ,2220,8446,2220_8446
conf/vldb/Kiessling02,uS43GVHJ3jQJ,2221,50430,2221_50430
conf/vldb/ChenHWW02,kgXRJZKRxZQJ,2222,60904,2222_60904
conf/vldb/TaoPS02,o0WQjRyBQ5kJ,2223,45860,2223_45860
conf/vldb/DittrichSTW02,egCgEjikCgAJ,2224,55564,2224_55564
conf/vldb/LempelM02,DcSYGPdhxwoJ,2225,35852,2225_35852
conf/vldb/LifantsevC02,gPvyDDUyrg4J,2226,48853,2226_48853
conf/vldb/MankuM02,WS4ljty1ff8J,2227,10835,2227_10835
conf/vldb/ZhuS02,iuyRrJJDBcIJ,2228,29990,2228_29990
conf/vldb/TaoP02,7ZyV9ivZySQJ,2229,62450,2229_62450
conf/vldb/LimWPVP02,9kl_hTyQtmQJ,2230,8237,2230_8237
conf/vldb/IpeirotisG02,3CSFFlEVviMJ,2231,44639,2231_44639
conf/vldb/Keogh02,rKIsQpbRiM0J,2232,51625,2232_51625
conf/vldb/ChoALS02,_-JZT1cOuZ8J,2233,44371,2233_44371
conf/vldb/YuSLJ02,6EJ6A2y_U1IJ,2234,25160,2234_25160
conf/vldb/PolyzotisG02,krAZ7iDMEOQJ,2235,42687,2235_42687
conf/vldb/GilbertKMS02,kxGdQhvpi_sJ,2236,15435,2236_15435
conf/vldb/Uhl02,n5SsAbtjBpAJ,2237,21734,2237_21734
conf/vldb/ShahRS02,ByAk0yD64SYJ,2238,14212,2238_14212
conf/vldb/ChoN02,4tTQJrG4pn8J,2239,58901,2239_58901
conf/vldb/BettiniJWW02,ghIMekzCkMQJ,2240,54782,2240_54782
conf/vldb/AnanthakrishnaCG02,FFKP2GRm2LEJ,2241,23025,2241_23025
conf/vldb/KounevB02,mq4cLaNqTDQJ,2242,27612,2242_27612
conf/vldb/BrightR02,lovlkpxUzUsJ,2244,18662,2244_18662
conf/vldb/HammelP02,SU2XS1MVb40J,2245,6007,2245_6007
conf/vldb/StolteA02,N3Bry6sSMw8J,2246,63384,2246_63384
conf/vldb/DoR02,0oPfKUylwgEJ,2247,51334,2247_51334
conf/vldb/PopaVMHF02,qJ4lzBFzjdgJ,2248,34044,2248_34044
journals/tods/AikenHW95,U8ZlWhxgtxYJ,2249,56283,2249_56283
journals/tods/Chen95,1px2xYEVMzwJ,2250,6268,2250_6268
journals/tods/Jagadish95,gDFpwto83b4J,2251,28751,2251_28751
journals/tods/GoldmanL94,VxMarpzwtzQJ,2252,37977,2252_37977
journals/tods/BaekgaardM95,6UycFCZooDoJ,2254,24966,2254_24966
journals/tods/Chomicki95,QVmWvrI3myQJ,2255,45230,2255_45230
journals/tods/GraefeC95,Bn8s7u5T9SAJ,2256,33848,2256_33848
journals/tods/SrivastavaSRN95,zm3D83ZiU4UJ,2257,32689,2257_32689
journals/tods/Chen95a,qexCEm3QaUgJ,2258,31120,2258_31120
journals/tods/IoannidisR95,TJDMWbCXMtgJ,2259,58290,2259_58290
journals/tods/ShashaLSV95,0aVKzjogLlAJ,2260,61478,2260_61478
journals/tods/MokNE96,spIRnJknmAYJ,2261,47474,2261_47474
journals/tods/MumickFPR96,kaZA2eBctgUJ,2262,59646,2262_59646
journals/tods/ChenHM95,pO6SFdVGt5QJ,2263,13357,2263_13357
journals/tods/FraternaliT95,8k0tS22xvPcJ,2264,10597,2264_10597
journals/tods/GuoSW96,V8Ls_TYs6mgJ,2265,26614,2265_26614
journals/tods/BellNNS96,pz2VRTdXq1cJ,2266,5131,2266_5131
journals/tods/BunemanO96, ,2267,41268,2267_41268
journals/tods/BaralisCP96,6Njy0-27w5cJ,2268,18298,2268_18298
journals/tods/GhandeharizadehHJ96,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0252444CI,2269,6333,2269_6333
journals/tods/DeyS96,uZVc1wSi3y4J,2270,32126,2270_32126
journals/tods/Ross96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D232628%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2271,34925,2271_34925
journals/tods/LiuM96,TNx5vnRHHxMJ,2272,13715,2272_13715
journals/tods/RaschidL96,rUpu2pcFa8cJ,2273,52053,2273_52053
journals/tods/Kuo96,p--jtVlva8AJ,2274,10724,2274_10724
journals/tods/CiacciaTZ96,rkCKzi1v0-0J,2275,37345,2275_37345
journals/tods/LitwinN96,eKvrxzDXW0AJ,2276,29885,2276_29885
journals/tods/Galindo-LegariaR97,g4p3K22hY_oJ,2277,29520,2277_29520
journals/tods/CliffordDIJS97,1XXrXRdYiFQJ,2278,23820,2278_23820
journals/tods/Keen97,v2xRz4ZhknAJ,2279,18053,2279_18053
journals/tods/PetersO97,mQp5jjo-npAJ,2280,25591,2280_25591
journals/vldb/BernsteinIR03,url:http://www.springerlink.com/index/CWANCL0VWN1MKL0M.pdf,2281,37909,2281_37909
journals/vldb/ChanGR03,wUcXmf9G52gJ,2282,40179,2282_40179
journals/vldb/AbadiCCCCLSTZ03,gBVNSFeS4P8J,2283,23066,2283_23066
journals/vldb/YangW03,7WaQNGnv1l4J,2285,30780,2285_30780
journals/vldb/RamamurthyDS03,DAlyofX710AJ,2286,12580,2286_12580
journals/vldb/HelmerM03,fz4PKDuWGmoJ,2287,585,2287_585
journals/vldb/ChuaCL03,MY0lTfhxnr4J,2288,14311,2288_14311
journals/vldb/FungKL03,rFEOA75JjSIJ,2289,43497,2289_43497
journals/vldb/Li03,HlXyqUIDobMJ,2290,49768,2290_49768
journals/vldb/HalkidiNVV03,J0hrpRuvSgMJ,2291,44547,2291_44547
journals/vldb/FiletoLPAM03,VWbm4EeeFNMJ,2292,488,2292_488
journals/vldb/MaedcheMS03,qKJ1c8D-95wJ,2293,51730,2293_51730
journals/vldb/DoanMDDH03,HmE1BtE68dYJ,2294,57379,2294_57379
journals/vldb/MedjahedBE03,YqXx_xeZE2gJ,2295,24714,2295_24714
journals/vldb/AtluriJY03,url:http://www.springerlink.com/index/0YKCKU5LKG6G102T.pdf,2296,5986,2296_5986
journals/tods/SalemGS94,7IBL1cudvR0J,2298,52745,2298_52745
journals/tods/CliffordC94,OY6BjHhbz2cJ,2299,35499,2299_35499
journals/tods/TendickM94,FxCxfE4m1rUJ,2300,42232,2300_42232
journals/tods/OliverS94,RUyqFOxZyDoJ,2301,28426,2301_28426
journals/tods/ScioreSR94,fW9j2V5gnUMJ,2302,52260,2302_52260
journals/tods/YanG94,fx6kDLBa8q8J,2303,57111,2303_57111
journals/tods/Subrahmanian94,wl8Wa2O28_oJ,2304,42686,2304_42686
journals/tods/BrightHP94,BHvvo_nJxucJ,2305,3269,2305_3269
journals/tods/RosenthalR94,zM422IjZcPgJ,2306,10036,2306_10036
journals/tods/KorthS94,w40iTKlpWEQJ,2307,24586,2307_24586
journals/tods/ChrysanthisR94,q2yP1EWKhTcJ,2308,32930,2308_32930
journals/tods/PolyzoisG94,LoL0Yu6h4VAJ,2309,6195,2309_6195
journals/tods/CeriFPT94,aphxPCo8qkgJ,2310,51744,2310_51744
journals/tods/WinslettSQ94,lvZTVlP7s7oJ,2311,53790,2311_53790
journals/tods/KrishnakumarB94,8ZjEDOBUd_QJ,2312,30091,2312_30091
journals/tods/CuiWW00,yWDXpb_76z0J,2313,4292,2313_4292
journals/tods/ParsonsW00,Z5rWzHBxtEEJ,2314,24776,2314_24776
journals/tods/Bohm00,i5nEuutK3H4J,2315,13916,2315_13916
journals/tods/KossmannS00,PnGVbzQCWY0J,2316,36612,2316_36612
journals/tods/Lerner00,ETqxTcvf7K4J,2317,49548,2317_49548
journals/tods/GutingBEJLSV00,1qV5-83rTyUJ,2318,45501,2318_45501
journals/tods/DeySB99,lUIjuGqk6q4J,2319,13042,2319_13042
journals/tods/MuralidharS99,dKvepAPYBmcJ,2320,39059,2320_39059
journals/tods/DekhtyarRS01,jZShiF9wrikJ,2321,5327,2321_5327
journals/tods/HsuSY01,jNjxe59ZOLAJ,2322,37450,2322_37450
journals/tods/BohlenJS00,6eheB6Kct4MJ,2323,63334,2323_63334
journals/tods/FegarasM00,eCQjRu0EiagJ,2324,58988,2324_58988
journals/tods/KossmannFDA00,8tDPAHGDRggJ,2325,55393,2325_55393
journals/tods/KemmeA00,wiUPadLpCvoJ,2326,40367,2326_40367
journals/tods/Meo00,NQShGztSLaoJ,2327,35832,2327_35832
journals/tods/BaralisW00,4RrNbX-RjpsJ,2328,18299,2328_18299
journals/tods/LiC01,_gwfttQaTEkJ,2329,56142,2329_56142
journals/tods/EiterLLS01,lTwQVB8E7SIJ,2330,31010,2330_31010
journals/tods/Snodgrass01,url:http://www.springerlink.com/index/JJJG5825415765X2.pdf,2331,17189,2331_17189
journals/tods/Ng01,npCKXD_vLM8J,2332,50520,2332_50520
journals/tods/FukudaMMT01,k6ukzru4nX8J,2333,14758,2333_14758
journals/tods/ChomickiTB01,MqgSlx1jbPsJ,2334,63260,2334_63260
journals/tods/AndriesCPB01,iMGwasyHkgIJ,2335,14838,2335_14838
journals/tods/JajodiaSSS01,oH5XZWjwC6AJ,2336,21475,2336_21475
journals/tods/Suciu02,Y7kHpHu3nP0J,2337,31695,2337_31695
journals/tods/BrunoCG02,tkCWrg5OsIwJ,2338,56030,2338_56030
journals/tods/LiuDL02,TSvYx-eQvykJ,2339,18708,2339_18708
journals/tods/SchuldtABS02,zrQPbIIo2E8J,2340,22835,2340_22835
journals/tods/MamoulisP01,Rg8V7NSK9tMJ,2341,2114,2341_2114
journals/tods/KotidisR01,04utamFvle4J,2342,11461,2342_11461
journals/tods/Snodgrass01a,url:http://www.springerlink.com/index/5G6L5CVD7NA9HCJJ.pdf,2343,50753,2343_50753
journals/tods/LakshmananSS01,FqrVkPwzd3kJ,2344,63838,2344_63838
journals/tods/FranklinCL97,vqboZ3T4n4AJ,2345,63208,2345_63208
journals/tods/EiterGM97,WXWcO2ulDQUJ,2346,56437,2346_56437
journals/tods/TariSS97,wGAAD7CTrnMJ,2347,35514,2347_35514
journals/tods/ZaharioudakisCF97,naUCkadkOekJ,2348,46862,2348_46862
journals/tods/AmmannJR97,2e-NAgqt-joJ,2349,25898,2349_25898
journals/tods/WolfsonJH97,FlC-FF1hbbUJ,2350,17272,2350_17272
journals/tods/LakshmananLRS97,UByN6paxEXwJ,2351,48674,2351_48674
journals/tods/WangBBJ97,NYQMkdaH2egJ,2352,38585,2352_38585
journals/tods/LiuHD98,aYjE-ILUHaoJ,2353,36176,2353_36176
journals/tods/MehrotraRKS98,tAnONC5J2W8J,2354,55738,2354_55738
journals/tods/FormicaGM98,PtcmzsfKYrsJ,2355,8800,2355_8800
journals/tods/Hellerstein98,q8m4M7OxSSAJ,2356,6476,2356_6476
journals/tods/StolboushkinT98,ZnWLup8HMkUJ,2357,22079,2357_22079
journals/tods/StoreyCDGS97,NL_8pNIYC-0J,2358,44698,2358_44698
journals/tods/DyresonS98,dvlv3BMgYrIJ,2359,12661,2359_12661
journals/tods/Revesz98,dr8s9hbwjR0J,2360,4480,2360_4480
journals/tods/KonopnickiS98,BKUtItHoTX8J,2361,108,2361_108
journals/tods/LeveneL99,iwPgaJ1eQrkJ,2362,56540,2362_56540
journals/tods/Wijsen99,_D3JPE9NgNgJ,2363,51746,2363_51746
journals/tods/DattaVCK99,L_EKDuVUoIEJ,2364,44316,2364_44316
journals/tods/CastanoAFP98,X7wtR1g63qEJ,2365,46350,2365_46350
journals/tods/BertinoBFS98,5Zpm_QmAfv4J,2366,8235,2366_8235
journals/tods/ZobelMR98,tdDLf6RffisJ,2367,20568,2367_20568
journals/tods/SistlaWYS98,3mLKQfhVh3cJ,2368,22100,2368_22100
journals/tods/BozkayaO99,CEKbSWc_C6UJ,2369,40044,2369_40044
journals/tods/Alagic99,Gq6D6zMEPxoJ,2370,24970,2370_24970
journals/tods/YanG99,y6gLSJhyXfcJ,2371,26868,2371_26868
journals/tods/WandSW99,pYtOkFSgdXYJ,2372,4511,2372_4511
journals/tods/HjaltasonS99,xuoJNqOArTsJ,2373,923,2373_923
journals/tods/GravanoGT99,aXLcAfb2y5kJ,2374,9938,2374_9938
journals/tods/CasatiCPP99,6F_cUJERo6sJ,2376,54090,2376_54090
journals/vldb/AslanM99,vZcZ-UX6h7UJ,2377,1815,2377_1815
journals/vldb/BonczK99,ATjnxh8X_f0J,2378,6453,2378_6453
journals/vldb/HarderST99,KGyKFmRfspAJ,2379,38974,2379_38974
journals/vldb/LiR99,nu5nhxl6WXQJ,2380,17761,2380_17761
journals/vldb/LiangOY00,ikw-En98LywJ,2381,39378,2381_39378
journals/vldb/PacittiS00,yXCROrOo320J,2382,50486,2382_50486
journals/vldb/LawLG99,TOXrbhbbNJ4J,2383,29755,2383_29755
journals/vldb/KrivokapicKG99,A8qZGxwlDiYJ,2384,39166,2384_39166
journals/vldb/GarofalakisOS98,byJ0lVRijnkJ,2385,32277,2385_32277
journals/vldb/OzsuC98,0DxeOMJCVB4J,2386,13688,2386_13688
journals/vldb/NgS98,url:http://www.springerlink.com/index/85D6LYCWB48DWBKW.pdf,2387,13414,2387_13414
journals/vldb/JiangE98,PjtgP4aQt00J,2388,15137,2388_15137
journals/vldb/KabraD99,JF30ixlsraUJ,2389,61075,2389_61075
journals/vldb/HuangDT99,zODPED9-QZEJ,2390,34350,2390_34350
journals/vldb/BalkirO98,pSf0S8boiZ0J,2391,22975,2391_22975
